"id"	"space"	"start"	"end"	"wilcoxon.p.value"	"hyper?"	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"TSS near"	"pos"	"strand"	"distance"
"59.chr19.11805261"	"chr19"	11805262	11805900	0.00704799679982885	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p24.2"	FALSE	"MAK"	10838788	"-"	-43059
"33.chr19.15344091"	"chr19"	15344092	15344419	8.00715293391459e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p22.1"	TRUE	"SCAND3"	28555112	"-"	-47742
"59.chr19.21769189"	"chr19"	21769190	21769786	0.000628708932093576	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p22.1"	TRUE	"SNORD32B"	29550029	"+"	-28196
"23.chr19.22469367"	"chr19"	22469368	22469687	4.4167713243705e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p12.3"	FALSE	"TFAP2D"	50682829	"+"	0
"21.chr19.30715549"	"chr19"	30715550	30715753	6.77402035823425e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p12.3"	FALSE	"TFAP2B"	50786439	"+"	848
"86.chr19.37095680"	"chr19"	37095681	37096589	8.385404969154e-06	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q11.1"	FALSE	"KHDRBS2"	62996100	"-"	0
"37.chr19.44952416"	"chr19"	44952417	44952809	2.21142959041558e-06	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q14.2"	FALSE	"RIPPLY2"	84562985	"+"	-143607
"27.chr19.46456209"	"chr19"	46456210	46456503	0.00115965948460609	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q16.3"	FALSE	"SIM1"	100895291	"-"	45
"42.chr19.50554012"	"chr19"	50554013	50554492	2.36963094154519e-05	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q21"	FALSE	"OSTM1"	108395941	"-"	-99714
"86.chr19.51830064"	"chr19"	51830065	51831145	1.01872045308901e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q22.1"	FALSE	"VGLL2"	117586721	"+"	-1905
"64.chr19.52104418"	"chr19"	52104419	52104998	3.04070015214816e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q23.3"	FALSE	"OLIG3"	137815531	"-"	-944
"45.chr19.53635625"	"chr19"	53635626	53636230	2.36963094154519e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p22.3"	FALSE	"UNCX"	1272654	"+"	0
"47.chr19.54481412"	"chr19"	54481413	54481955	6.88387402211746e-06	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p21.3"	FALSE	"NXPH1"	8475234	"+"	6741
"88.chr19.58094739"	"chr19"	58094740	58095764	1.23437967838731e-05	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p21.3"	FALSE	"NXPH1"	8475234	"+"	7899
"42.chr19.58238585"	"chr19"	58238586	58239028	3.04070015214816e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p21.1"	FALSE	"TWIST1"	19155754	"-"	3407
"41.chr19.58520754"	"chr19"	58520755	58521224	9.24555892594049e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"p21.1"	FALSE	"TWIST1"	19157295	"-"	-26927
"24.chr2.5831187"	"chr2"	5831188	5831413	7.36680728609423e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p21.1"	FALSE	"TWIST1"	19157295	"-"	-27524
"53.chr2.105478600"	"chr2"	105478601	105479188	4.15308048783565e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p15.3"	FALSE	"NPY"	24323807	"+"	0
"29.chr2.114033359"	"chr2"	114033360	114033617	0.000179054046399898	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"p15.2"	TRUE	"RNU6-16P"	25880630	"-"	-17608
"48.chr2.119616133"	"chr2"	119616134	119616826	3.04070015214816e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p15.2"	TRUE	"MIR196B"	27209182	"-"	10668
"34.chr2.171676552"	"chr2"	171676553	171676980	0.000243593016794419	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p15.2"	TRUE	"MIR196B"	27209182	"-"	2720
"27.chr2.175193398"	"chr2"	175193399	175193764	4.4167713243705e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p15.2"	TRUE	"HOXA11-AS"	27225027	"+"	24
"198.chr2.175204843"	"chr2"	175204844	175207553	0.000508634402083901	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p15.2"	TRUE	"HOTTIP"	27244331	"+"	46789
"29.chr2.176933131"	"chr2"	176933132	176933449	2.83933574142648e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.3"	FALSE	"PRR15"	29605801	"+"	27
"21.chr2.176949511"	"chr2"	176949512	176949795	6.88387402211746e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.2"	FALSE	"NPSR1"	34917688	"+"	375298
"58.chr2.176980765"	"chr2"	176980766	176981423	3.37616592653505e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p14.2"	FALSE	"HERPUD2"	35673461	"-"	371730
"84.chr2.177024501"	"chr2"	177024502	177025692	5.09411269706094e-06	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"q11.21"	FALSE	"ZNF138"	64291829	"+"	57596
"30.chr2.177039551"	"chr2"	177039552	177039951	5.09411269706094e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q21.3"	FALSE	"DLX6"	96635290	"+"	-3490
"94.chr2.182547873"	"chr2"	182547874	182549177	7.36680728609423e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q21.3"	FALSE	"DLX6-AS1"	96643377	"-"	-6845
"74.chr2.200335497"	"chr2"	200335498	200336413	1.01872045308901e-05	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q21.3"	FALSE	"TAC1"	97361271	"+"	0
"34.chr20.22559553"	"chr20"	22559554	22560001	0.000546111357447199	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q33"	FALSE	"MIR490"	136587914	"+"	-31720
"31.chr21.36398960"	"chr21"	36398961	36399259	3.39411356196178e-05	TRUE	9.58298247712e-08	3.5	0.0526315789473684	60.2886057931336	7.55088948205361	2804.52138894319	"q36.3"	FALSE	"INSIG1"	155099951	"+"	64607
"48.chr22.46276365"	"chr22"	46276366	46277064	1.97287614018758e-05	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q36.3"	FALSE	"MIR153-2"	157367114	"-"	-109773
"105.chr3.68980783"	"chr3"	68980784	68982035	2.16282812419999e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p15.2"	TRUE	"MIR196B"	27209182	"-"	14355
"43.chr3.117716100"	"chr3"	117716101	117716564	2.16282812419999e-05	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"p14.2"	FALSE	"HERPUD2"	35673461	"-"	375243
"45.chr3.133464949"	"chr3"	133464950	133465420	6.22554995146909e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.1"	FALSE	"GPR141"	37779996	"+"	-291324
"162.chr3.138656627"	"chr3"	138656628	138659107	4.4167713243705e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p14.1"	FALSE	"SFRP4"	37956525	"-"	0
"39.chr3.147077115"	"chr3"	147077116	147077672	0.000283297706957992	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p11.2"	FALSE	"VSTM2A"	54610019	"+"	0
"43.chr3.147115764"	"chr3"	147115765	147116421	2.16282812419999e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q36.3"	FALSE	"EN2"	155250824	"+"	-7067
"227.chr3.150802996"	"chr3"	150802997	150805168	6.77402035823425e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q36.3"	FALSE	"EN2"	155255066	"+"	47188
"79.chr3.179754520"	"chr3"	179754521	179755245	2.59464608806735e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p23.1"	FALSE	"GATA4"	11561717	"+"	-22756
"25.chr3.187387914"	"chr3"	187387915	187388176	0.000722519255139741	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p23.1"	FALSE	"GATA4"	11561717	"+"	0
"176.chr3.192125821"	"chr3"	192125822	192127994	4.15308048783565e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p23.1"	FALSE	"GATA4"	11565365	"+"	0
"173.chr4.37245250"	"chr4"	37245251	37246979	2.36963094154519e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p21.2"	FALSE	"NKX2-6"	23560595	"-"	4
"57.chr4.85403830"	"chr4"	85403831	85404524	1.01872045308901e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p21.2"	FALSE	"NKX2-6"	23564111	"-"	0
"20.chr4.85404986"	"chr4"	85404987	85405252	5.63582848774565e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.2"	FALSE	"EBF2"	25899767	"-"	75
"119.chr4.94749495"	"chr4"	94749496	94750998	1.7985045880688e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.2"	FALSE	"EBF2"	25902640	"-"	0
"62.chr4.107956555"	"chr4"	107956556	107957453	0.00171137216018467	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p21.2"	FALSE	"ADRA1A"	26722922	"-"	0
"16.chr4.111539906"	"chr4"	111539907	111540127	6.23081652831968e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p11.23"	FALSE	"ADRB3"	37824184	"-"	176
"134.chr5.16179064"	"chr5"	16179065	16180420	2.59464608806735e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p11.21"	FALSE	"AGPAT6"	41435707	"+"	-10407
"46.chr5.37834671"	"chr5"	37834672	37835128	1.23437967838731e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q11.23"	FALSE	"RP1"	55528627	"+"	-160999
"98.chr5.45695394"	"chr5"	45695395	45696510	8.6985065293188e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q11.23"	FALSE	"RP1"	55528627	"+"	-156102
"60.chr5.54516267"	"chr5"	54516268	54516919	2.73653536998483e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q12.1"	FALSE	"SDR16C5"	57233241	"-"	-124886
"104.chr5.76249435"	"chr5"	76249436	76250528	1.98568361740614e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q12.3"	FALSE	"BHLHE22"	65492795	"+"	6954
"65.chr5.76936126"	"chr5"	76936127	76936984	6.22554995146909e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q13.3"	TRUE	"SLCO5A1"	70747299	"-"	-234575
"22.chr5.87955638"	"chr5"	87955639	87955864	3.70767634150651e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q13.3"	TRUE	"MSC"	72754982	"-"	285421
"165.chr5.87969960"	"chr5"	87969961	87972070	8.385404969154e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q13.3"	TRUE	"MSC"	72754982	"-"	227
"34.chr5.87973951"	"chr5"	87973952	87974294	0.000243593016794419	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q22.1"	FALSE	"GDF6"	97157752	"-"	0
"38.chr5.115912001"	"chr5"	115912002	115912384	0.000102491651152593	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q22.1"	FALSE	"GDF6"	97173020	"-"	2588
"22.chr5.134824931"	"chr5"	134824932	134825224	1.23437967838731e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q22.2"	FALSE	"OSR2"	99961067	"+"	0
"80.chr5.135265848"	"chr5"	135265849	135266517	4.60122740504322e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q23.2"	TRUE	"KCNV1"	110986959	"-"	0
"16.chr5.140750050"	"chr5"	140750051	140750264	8.385404969154e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q24.22"	FALSE	"ASAP1"	131455906	"-"	-596298
"95.chr5.140855386"	"chr5"	140855387	140856620	6.23081652831968e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p21.2"	FALSE	"NKX2-6"	23564111	"-"	-3070
"43.chr5.174162366"	"chr5"	174162367	174162843	9.24555892594049e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q11.23"	FALSE	"RP1"	55528627	"+"	-148441
"23.chr6.10881846"	"chr6"	10881847	10882051	2.46094531346419e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q12.3"	FALSE	"MIR124-2"	65291706	"+"	-8663
"32.chr6.28602853"	"chr6"	28602854	28603295	0.000546111357447199	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q12.3"	FALSE	"MIR124-2"	65291706	"+"	-760
"80.chr6.29521110"	"chr6"	29521111	29521833	4.60122740504322e-06	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q13.3"	TRUE	"SLCO5A1"	70747299	"-"	-199592
"57.chr6.50682334"	"chr6"	50682335	50683214	6.23081652831968e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q21.2"	TRUE	"LRRCC1"	86019323	"+"	-922076
"68.chr6.50787286"	"chr6"	50787287	50788091	0.000193518969796467	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q21.2"	TRUE	"CA3"	86351056	"+"	0
"45.chr6.62995855"	"chr6"	62995856	62996228	2.73653536998483e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q22.2"	FALSE	"OSR2"	99956631	"+"	-1945
"185.chr6.84417597"	"chr6"	84417598	84419378	0.000546111357447199	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q23.1"	FALSE	"RSPO2"	109095035	"-"	0
"20.chr6.100895007"	"chr6"	100895008	100895246	8.385404969154e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q23.2"	TRUE	"SYBU"	110661132	"-"	-42278
"27.chr6.108495654"	"chr6"	108495655	108495986	5.24958303907445e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q23.3"	FALSE	"CSMD3"	114449242	"-"	4157
"21.chr6.117584584"	"chr6"	117584585	117584816	5.09411269706094e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q24.12"	FALSE	"COL14A1"	121137347	"+"	0
"61.chr6.137816474"	"chr6"	137816475	137817223	4.4167713243705e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p24.3"	TRUE	"DMRT1"	967985	"+"	1545
"28.chr7.27194583"	"chr7"	27194584	27194827	2.21142959041558e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p24.3"	TRUE	"DMRT2"	1050346	"+"	-3952
"111.chr7.35296921"	"chr7"	35296922	35298218	4.15308048783565e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p22.3"	FALSE	"NFIB"	14314045	"-"	-35263
"135.chr7.37487354"	"chr7"	37487355	37488672	5.63582848774565e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p22.1"	TRUE	"SLC24A2"	19787017	"-"	-1199
"92.chr7.37955622"	"chr7"	37955623	37956555	0.000153058561436832	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p21.3"	FALSE	"CDKN2A"	21968241	"-"	-118
"39.chr7.54609734"	"chr7"	54609735	54610140	4.60122740504322e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.3"	FALSE	"CDKN2A"	21971207	"-"	17
"189.chr7.155241323"	"chr7"	155241324	155243757	6.77402035823425e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p21.3"	FALSE	"ELAVL2"	23826063	"-"	3396
"81.chr7.155302253"	"chr7"	155302254	155303158	0.000102491651152593	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p13.3"	FALSE	"RPP25L"	34612110	"-"	-11403
"43.chr8.23567180"	"chr8"	23567181	23567678	5.09411269706094e-06	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-5178
"131.chr8.55378928"	"chr8"	55378929	55380186	1.98568361740614e-06	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-4487
"116.chr8.65281903"	"chr8"	65281904	65283043	9.24555892594049e-06	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q21.2"	TRUE	"FOXB2"	79634571	"+"	0
"68.chr8.65290108"	"chr8"	65290109	65290946	5.63582848774565e-06	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q22.32"	FALSE	"ERCC6L2"	98728844	"+"	60823
"39.chr8.70946890"	"chr8"	70946891	70947299	6.22554995146909e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q22.33"	FALSE	"ZNF782"	99616389	"-"	-23201
"49.chr8.85096759"	"chr8"	85096760	85097247	2.36963094154519e-05	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q22.33"	FALSE	"C9orf156"	100667274	"-"	55757
"33.chr8.86350765"	"chr8"	86350766	86351196	9.24555892594049e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q31.1"	TRUE	"PPP3R2"	104357283	"-"	-142567
"222.chr8.99952020"	"chr8"	99952021	99954686	0.000209049502882481	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q33.1"	FALSE	"BRINP1"	122131739	"-"	0
"118.chr8.109094485"	"chr8"	109094486	109095849	2.73653536998483e-06	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q33.3"	FALSE	"CRB2"	126118446	"+"	-16408
"44.chr8.110703409"	"chr8"	110703410	110703897	0.000102491651152593	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q33.3"	FALSE	"DENND1A"	126692417	"-"	-80830
"21.chr8.114444826"	"chr8"	114444827	114445085	0.000354050442925192	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q33.3"	FALSE	"ZBTB43"	129567285	"+"	-178054
"50.chr8.121137099"	"chr8"	121137100	121137778	6.22554995146909e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q34.13"	FALSE	"C9orf171"	135447775	"+"	14160
"124.chr9.116701"	"chr9"	116702	118177	4.60122740504322e-06	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p24.3"	TRUE	"FOXD4"	118417	"-"	240
"153.chr9.841374"	"chr9"	841375	843364	3.04070015214816e-06	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p24.3"	TRUE	"DMRT1"	841690	"+"	0
"60.chr9.1042417"	"chr9"	1042418	1042973	2.21142959041558e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p24.3"	TRUE	"DMRT2"	1050346	"+"	-7373
"19.chr9.29214696"	"chr9"	29214697	29214934	2.16282812419999e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.1"	FALSE	"MIR873"	28888953	"-"	-325744
"77.chr9.32782936"	"chr9"	32782937	32783625	6.22554995146909e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.1"	FALSE	"TMEM215"	32783497	"+"	0
"68.chr9.79630968"	"chr9"	79630969	79631749	8.385404969154e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-2822
"37.chr9.79637814"	"chr9"	79637815	79638169	2.46094531346419e-06	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	3244
"60.chr9.96108466"	"chr9"	96108467	96108992	8.385404969154e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q22.31"	FALSE	"C9orf129"	96108696	"-"	0
"51.chr9.99481902"	"chr9"	99481903	99482470	1.12174132530654e-05	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"q22.33"	FALSE	"ZNF510"	99522759	"-"	40289
"155.chr9.120175253"	"chr9"	120175254	120177496	2.59464608806735e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q33.1"	FALSE	"ASTN2"	120177317	"-"	0
"36.chr9.127212624"	"chr9"	127212625	127213064	1.01872045308901e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q33.3"	FALSE	"NR5A1"	127245284	"-"	32220
"241.chr9.135455164"	"chr9"	135455165	135458586	3.37616592653505e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q34.13"	FALSE	"C9orf171"	135447775	"+"	7390
