"id"	"space"	"start"	"end"	"wilcoxon.p.value"	"hyper?"	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"closest.TSS"	"pos.TSS"	"dir"	"dist"
"63.chr6.100905952"	"chr6"	100905953	100906686	1.31745599853161e-07	TRUE	2.23376456634405e-06	8	0.333333333333333	21.9877321105056	4.73996927920641	133.712465582352	"q16.3"	FALSE	"SIM1"	100912805	"-"	6118
"27.chr6.101846766"	"chr6"	101846767	101847135	3.57660215572434e-07	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q16.3"	FALSE	"GRIK2"	101846669	"+"	97
"29.chr6.105400877"	"chr6"	105400878	105401149	2.47782428124e-07	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q16.3"	FALSE	"LIN28B"	105404923	"+"	-3773
"38.chr6.106433984"	"chr6"	106433985	106434459	1.24114430676944e-08	TRUE	1.4159237758533e-05	17	0.666666666666667	23.5438184160191	4.11792156688633	256.261292193752	"q21"	FALSE	"PRDM1"	106534195	"+"	-99735
"233.chr6.108437998"	"chr6"	108437999	108441208	1.67082426172136e-08	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q21"	FALSE	"OSTM1"	108395941	"-"	-42057
"318.chr6.108485671"	"chr6"	108485672	108490539	1.29417572323999e-09	TRUE	1.01462553396473e-07	17	0.333333333333333	45.142317557877	7.5210222998364	517.290801589086	"q21"	FALSE	"NR2E1"	108487215	"+"	0
"27.chr6.108495654"	"chr6"	108495655	108495986	0.00012051048232834	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q21"	FALSE	"NR2E1"	108487215	"+"	8439
"21.chr6.117584584"	"chr6"	117584585	117584816	3.70767634150651e-05	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q22.1"	FALSE	"VGLL2"	117586721	"+"	-1904
"81.chr6.137814355"	"chr6"	137814356	137815202	3.16778322047639e-07	TRUE	7.81368730078395e-06	6.2	0.333333333333333	17.2402009853464	3.94965471577507	94.1074112864094	"q23.3"	FALSE	"OLIG3"	137815531	"-"	328
"61.chr6.137816474"	"chr6"	137816475	137817223	3.42979695078058e-08	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q23.3"	FALSE	"OLIG3"	137815531	"-"	-943
"46.chr6.142409473"	"chr6"	142409474	142410112	7.79767546671455e-08	TRUE	1.12889023371455e-05	8	0.428571428571429	17.302275995489	3.85100605448098	100.021902765414	"q24.1"	FALSE	"NMBR"	142409936	"-"	0
"86.chr6.166401526"	"chr6"	166401527	166402659	8.15253553205288e-07	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q27"	FALSE	"LINC00473"	166401527	"-"	0
"270.chr6.166579973"	"chr6"	166579974	166583423	3.5550811932381e-09	TRUE	7.05592452443793e-09	5	0.0526315789473684	83.7494855020111	10.0914607522922	3955.58818369652	"q27"	FALSE	"T"	166582157	"-"	0
"923.chr7.1269165"	"chr7"	1269166	1282864	2.97814156053645e-08	TRUE	5.08781262506834e-08	8	0.176470588235294	40.1613122451965	7.56080412393462	316.908516069481	"p22.3"	FALSE	"UNCX"	1272654	"+"	0
"71.chr7.8481974"	"chr7"	8481975	8482762	1.31745599853161e-07	TRUE	0.000756429149077466	17	1.22222222222222	13.131566777829	2.25741453598138	143.153570006636	"p21.3"	FALSE	"NXPH1"	8473585	"+"	8389
"39.chr7.8483132"	"chr7"	8483133	8483711	2.47782428124e-07	TRUE	0.000367514880271297	8	0.666666666666667	11.3189750250607	2.59399097939194	62.0353769115237	"p21.3"	FALSE	"NXPH1"	8473585	"+"	9547
"36.chr7.19151966"	"chr7"	19151967	19152347	1.67082426172136e-08	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p21.1"	FALSE	"TWIST1"	19157295	"-"	4947
"32.chr7.19184221"	"chr7"	19184222	19184686	1.01579992815092e-07	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"p21.1"	FALSE	"FERD3L"	19185044	"-"	357
"20.chr7.19184818"	"chr7"	19184819	19185033	2.47782428124e-07	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"p21.1"	FALSE	"FERD3L"	19185044	"-"	10
"123.chr7.24323558"	"chr7"	24323559	24325080	2.47782428124e-07	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p15.3"	FALSE	"NPY"	24323807	"+"	0
"39.chr7.25898237"	"chr7"	25898238	25898771	2.23669305703057e-08	TRUE	5.08781262506834e-08	8	0.176470588235294	40.1613122451965	7.56080412393462	316.908516069481	"p15.2"	TRUE	"RNU6-16P"	25880630	"-"	-17607
"28.chr7.27194583"	"chr7"	27194584	27194827	0.000722519255139741	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p15.2"	TRUE	"HOXA7"	27196296	"-"	1468
"28.chr7.27198182"	"chr7"	27198183	27198514	1.70141512872959e-07	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"p15.2"	TRUE	"HOXA7"	27196296	"-"	-1886
"201.chr7.27203915"	"chr7"	27203916	27206462	2.02096816611436e-10	TRUE	1.05141018406727e-08	11	0.176470588235294	53.8920035345838	9.33060452931043	483.771725277404	"p15.2"	TRUE	"HOXA9"	27205149	"-"	0
"41.chr7.27225050"	"chr7"	27225051	27225629	1.02351262850619e-06	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"p15.2"	TRUE	"HOXA11-AS"	27225027	"+"	23
"89.chr7.27291119"	"chr7"	27291120	27292197	1.49796100357441e-07	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p15.2"	TRUE	"EVX1"	27282164	"+"	8955
"42.chr7.29605827"	"chr7"	29605828	29606290	3.42979695078058e-08	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"p14.3"	FALSE	"PRR15"	29603427	"+"	2400
"40.chr7.32801484"	"chr7"	32801485	32801972	5.75813055918063e-07	TRUE	0.000113214477228561	5	0.428571428571429	11.0109709671276	2.72637752142091	52.5056103798369	"p14.3"	FALSE	"LINC00997"	32797898	"+"	3586
"124.chr7.35292985"	"chr7"	35292986	35294674	3.42979695078058e-08	TRUE	1.12889023371455e-05	8	0.428571428571429	17.302275995489	3.85100605448098	100.021902765414	"p14.2"	FALSE	"TBX20"	35293711	"-"	0
"111.chr7.35296921"	"chr7"	35296922	35298218	6.23081652831968e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.2"	FALSE	"TBX20"	35293711	"-"	-3210
"48.chr7.35301150"	"chr7"	35301151	35301731	5.11887290861639e-07	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p14.2"	FALSE	"TBX20"	35293711	"-"	-7439
"135.chr7.37487354"	"chr7"	37487355	37488672	5.71835579063673e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.1"	FALSE	"ELMO1"	37488895	"-"	222
"92.chr7.37955622"	"chr7"	37955623	37956555	5.19952989196264e-08	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p14.1"	FALSE	"SFRP4"	37956525	"-"	0
"39.chr7.54609734"	"chr7"	54609735	54610140	0.00012051048232834	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p11.2"	FALSE	"VSTM2A"	54610019	"+"	0
"109.chr7.96650221"	"chr7"	96650222	96651551	4.18033516498383e-09	TRUE	3.73790321530768e-07	8	0.25	28.8842089389859	5.91697695425833	191.750363384091	"q21.3"	FALSE	"DLX5"	96654143	"-"	2591
"137.chr7.97361132"	"chr7"	97361133	97363018	2.16340206159327e-09	TRUE	5.29052221114198e-09	8	0.111111111111111	62.1974024773632	10.0390684076578	758.466936933953	"q21.3"	FALSE	"TAC1"	97361271	"+"	0
"154.chr7.136553854"	"chr7"	136553855	136556194	6.47142211496392e-07	TRUE	4.68361346877381e-05	3.5	0.25	13.1689461637165	3.13931371322043	70.4801300305484	"q33"	FALSE	"CHRM2"	136553399	"+"	455
"84.chr7.145813030"	"chr7"	145813031	145814084	1.2806757144433e-06	TRUE	2.24795564875015e-05	1.11764705882353	0	Inf	4.44997288853918	Inf	"q35"	FALSE	"CNTNAP2"	145813453	"+"	0
"277.chr7.155164557"	"chr7"	155164558	155167854	1.06739934286618e-08	TRUE	6.76286695633029e-11	6.2	0	Inf	20.0253713604435	Inf	"q36.3"	FALSE	"INSIG1"	155089486	"+"	75071
"189.chr7.155241323"	"chr7"	155241324	155243757	2.73653536998483e-06	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q36.3"	FALSE	"EN2"	155250824	"+"	-7066
"81.chr7.155302253"	"chr7"	155302254	155303158	1.63853199613198e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q36.3"	FALSE	"CNPY1"	155326539	"-"	23380
"680.chr7.157476886"	"chr7"	157476887	157486719	1.02351262850619e-06	TRUE	1.10785177524589e-05	3.5	0.176470588235294	18.4705989508751	4.0074787284954	123.261944091271	"q36.3"	FALSE	"MIR153-2"	157367114	"-"	-109772
"165.chr8.11536767"	"chr8"	11536768	11538961	5.75055754836904e-09	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"p23.1"	FALSE	"GATA4"	11534468	"+"	2299
"221.chr8.11559596"	"chr8"	11559597	11562956	6.82030842905097e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p23.1"	FALSE	"GATA4"	11534468	"+"	25128
"187.chr8.11565217"	"chr8"	11565218	11567212	7.79767546671455e-08	TRUE	7.05592452443793e-09	5	0.0526315789473684	83.7494855020111	10.0914607522922	3955.58818369652	"p23.1"	FALSE	"GATA4"	11534468	"+"	30749
"79.chr8.23559838"	"chr8"	23559839	23560591	1.12174132530654e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p21.2"	FALSE	"NKX2-6"	23564111	"-"	3519
"187.chr8.23562475"	"chr8"	23562476	23565175	1.06739934286618e-08	TRUE	5.84298090101592e-05	11	0.666666666666667	15.4133870635268	3.20003387695271	105.761788911298	"p21.2"	FALSE	"NKX2-6"	23564111	"-"	0
"43.chr8.23567180"	"chr8"	23567181	23567678	2.47782428124e-07	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"p21.2"	FALSE	"NKX2-6"	23564111	"-"	-3069
"25.chr8.25899335"	"chr8"	25899336	25899692	5.63582848774565e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p21.2"	FALSE	"EBF2"	25902640	"-"	2947
"355.chr8.25900562"	"chr8"	25900563	25905842	7.85909803160398e-09	TRUE	4.95217062583074e-05	8	0.538461538461538	13.9025158255254	3.15489681856211	77.7256183027875	"p21.2"	FALSE	"EBF2"	25902640	"-"	0
"36.chr8.25909292"	"chr8"	25909293	25909686	1.59722716158885e-06	TRUE	1.10785177524589e-05	3.5	0.176470588235294	18.4705989508751	4.0074787284954	123.261944091271	"p21.2"	FALSE	"EBF2"	25902640	"-"	-6652
"202.chr8.26721642"	"chr8"	26721643	26724566	4.53176596162093e-08	TRUE	0.00240380521392163	17	1.5	10.7724102835662	1.81107225051286	118.045971312678	"p21.2"	FALSE	"ADRA1A"	26722922	"-"	0
"137.chr8.37822486"	"chr8"	37822487	37824008	5.11887290861639e-07	TRUE	1.40710934642703e-06	6.2	0.25	22.7058056174634	4.9300587922517	137.481358099127	"p11.23"	FALSE	"ADRB3"	37824184	"-"	175
"73.chr8.41424341"	"chr8"	41424342	41425300	7.26667139538562e-07	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"p11.21"	FALSE	"AGPAT6"	41435707	"+"	-10406
"123.chr8.55366180"	"chr8"	55366181	55367628	8.9049010059537e-08	TRUE	2.93057568107647e-10	5	0	Inf	16.9569384876703	Inf	"q11.23"	FALSE	"SOX17"	55370495	"+"	-2866
"233.chr8.55370170"	"chr8"	55370171	55372525	1.53901365535296e-09	TRUE	2.93057568107647e-10	5	0	Inf	16.9569384876703	Inf	"q11.23"	FALSE	"SOX17"	55370495	"+"	0
"131.chr8.55378928"	"chr8"	55378929	55380186	7.60002154692682e-10	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q11.23"	FALSE	"SOX17"	55370495	"+"	8433
"138.chr8.57358126"	"chr8"	57358127	57359415	4.53176596162093e-08	TRUE	6.38223082120995e-06	5	0.25	18.5141917044458	4.18714346256947	106.068259550665	"q12.1"	FALSE	"PENK"	57359282	"-"	0
"15.chr8.57359899"	"chr8"	57359900	57360114	1.78159704899396e-06	TRUE	4.89013219097256e-06	2	0.0526315789473684	35.5283337343948	4.61655516798264	1626.86443587111	"q12.1"	FALSE	"PENK"	57359282	"-"	-617
"116.chr8.65281903"	"chr8"	65281904	65283043	6.47142211496392e-07	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q12.3"	FALSE	"LINC00966"	65285775	"+"	-2731
"68.chr8.65290108"	"chr8"	65290109	65290946	6.72796175443373e-09	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q12.3"	FALSE	"MIR124-2"	65291706	"+"	-759
"32.chr8.65499748"	"chr8"	65499749	65500145	3.57660215572434e-07	TRUE	2.92547647939137e-06	11	0.428571428571429	23.4940234708046	4.74963783719724	167.819998463876	"q12.3"	FALSE	"LOC401463"	65494445	"-"	-5303
"39.chr8.70946890"	"chr8"	70946891	70947299	0.00132246822942686	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q13.3"	TRUE	"PRDM14"	70983562	"-"	36262
"253.chr8.70981873"	"chr8"	70981874	70984888	4.53176596162093e-08	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q13.3"	TRUE	"PRDM14"	70983562	"-"	0
"82.chr8.72468560"	"chr8"	72468561	72469561	4.18033516498383e-09	TRUE	2.93057568107647e-10	5	0	Inf	16.9569384876703	Inf	"q13.3"	TRUE	"EYA1"	72274467	"-"	-194093
"74.chr8.72753874"	"chr8"	72753875	72754755	5.75813055918063e-07	TRUE	1	35	19	1.82100145681964	0.0223044726145793	148.479276099894	"q13.3"	TRUE	"LOC100132891"	72755358	"+"	-602
"49.chr8.85096759"	"chr8"	85096760	85097247	8.385404969154e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q21.2"	TRUE	"RALYL"	85095453	"+"	1306
"33.chr8.86350765"	"chr8"	86350766	86351196	1.2806757144433e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q21.2"	TRUE	"CA3"	86351056	"+"	0
"56.chr8.97169731"	"chr8"	97169732	97170432	4.18033516498383e-09	TRUE	2.29892390735521e-08	6.2	0.111111111111111	49.3413878144623	8.35770767571307	559.132391609106	"q22.1"	FALSE	"GDF6"	97173020	"-"	2587
"222.chr8.99952020"	"chr8"	99952021	99954686	0.00194207086351777	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q22.2"	FALSE	"STK3"	99954799	"-"	112
"73.chr8.99960497"	"chr8"	99960498	99961438	4.0656120945829e-12	TRUE	6.69425816112113e-11	11	0.0526315789473684	166.717038979351	17.7044174054212	8268.41021371672	"q22.2"	FALSE	"OSR2"	99956631	"+"	3866
"118.chr8.109094485"	"chr8"	109094486	109095849	1.49796100357441e-07	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q23.1"	FALSE	"RSPO2"	109095913	"-"	63
"44.chr8.110703409"	"chr8"	110703410	110703897	5.63582848774565e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q23.2"	TRUE	"SYBU"	110704020	"-"	122
"79.chr8.110986113"	"chr8"	110986114	110986983	2.23669305703057e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q23.2"	TRUE	"KCNV1"	110988076	"-"	1092
"21.chr8.114444826"	"chr8"	114444827	114445085	6.77402035823425e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q23.3"	FALSE	"CSMD3"	114449242	"-"	4156
"50.chr8.121137099"	"chr8"	121137100	121137778	1.12174132530654e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q24.12"	FALSE	"COL14A1"	121137347	"+"	0
"208.chr8.132052203"	"chr8"	132052204	132054749	5.19952989196264e-08	TRUE	5.8429809010159e-05	17	0.818181818181818	19.3327155784523	3.3880860519688	209.797459654033	"q24.22"	FALSE	"ADCY8"	132052835	"-"	0
"124.chr9.116701"	"chr9"	116702	118177	1.2806757144433e-06	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p24.3"	TRUE	"FOXD4"	118417	"-"	239
"153.chr9.841374"	"chr9"	841375	843364	3.94490847569569e-08	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p24.3"	TRUE	"DMRT1"	841690	"+"	0
"260.chr9.969529"	"chr9"	969530	973276	1.4410853561162e-08	TRUE	0.0192436494323287	17	2.33333333333333	7.00068954873073	1.08544200573297	79.0057813259492	"p24.3"	TRUE	"DMRT3"	976968	"+"	-3691
"60.chr9.1042417"	"chr9"	1042418	1042973	1.15746217198175e-07	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p24.3"	TRUE	"DMRT2"	1050346	"+"	-7372
"66.chr9.1045541"	"chr9"	1045542	1046394	1.08609886729845e-09	TRUE	5.8429809010159e-05	17	0.818181818181818	19.3327155784523	3.3880860519688	209.797459654033	"p24.3"	TRUE	"DMRT2"	1050346	"+"	-3951
"27.chr9.14348684"	"chr9"	14348685	14349074	8.15253553205288e-07	TRUE	5.54138517417087e-06	1.4	0	Inf	5.53101801676002	Inf	"p22.3"	FALSE	"NFIB"	14398982	"-"	49907
"16.chr9.14349307"	"chr9"	14349308	14349515	4.90702577662228e-09	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p22.3"	FALSE	"NFIB"	14398982	"-"	49466
"90.chr9.19788215"	"chr9"	19788216	19789288	3.16778322047639e-07	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"p22.1"	TRUE	"SLC24A2"	19787017	"-"	-1198
"32.chr9.21968358"	"chr9"	21968359	21968728	3.42979695078058e-08	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"p21.3"	FALSE	"C9orf53"	21967138	"+"	1220
"35.chr9.21970913"	"chr9"	21970914	21971190	2.16340206159327e-09	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"p21.3"	FALSE	"C9orf53"	21967138	"+"	3775
"20.chr9.23822412"	"chr9"	23822413	23822667	3.62010043738065e-10	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"p21.3"	FALSE	"ELAVL2"	23826063	"-"	3395
"19.chr9.29214696"	"chr9"	29214697	29214934	3.37616592653505e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.1"	FALSE	"LINGO2"	29212998	"-"	-1698
"77.chr9.32782936"	"chr9"	32782937	32783625	0.000153058561436832	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p21.1"	FALSE	"TMEM215"	32783497	"+"	0
"53.chr9.34623512"	"chr9"	34623513	34624081	3.74588725262842e-06	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"p13.3"	FALSE	"DCTN3"	34620496	"-"	-3016
"42.chr9.79628910"	"chr9"	79628911	79629393	1.15746217198175e-07	TRUE	6.38223082120995e-06	5	0.25	18.5141917044458	4.18714346256947	106.068259550665	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-5177
"23.chr9.79629865"	"chr9"	79629866	79630084	2.80301082625901e-07	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-4486
"68.chr9.79630968"	"chr9"	79630969	79631749	7.60020041349273e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	-2821
"212.chr9.79633326"	"chr9"	79633327	79636030	5.19952989196264e-08	TRUE	3.09159494562639e-06	17	0.538461538461538	28.8353590914709	5.00646670538235	316.739704860453	"q21.2"	TRUE	"FOXB2"	79634571	"+"	0
"37.chr9.79637814"	"chr9"	79637815	79638169	1.01579992815092e-07	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q21.2"	TRUE	"FOXB2"	79634571	"+"	3243
"60.chr9.96108466"	"chr9"	96108467	96108992	4.03435779707258e-07	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q22.31"	FALSE	"C9orf129"	96108696	"-"	0
"53.chr9.98789666"	"chr9"	98789667	98790305	1.01579992815092e-07	TRUE	1.10542881911112e-05	35	0.818181818181818	39.2843347173411	4.69866011940991	1868.92445766763	"q22.32"	FALSE	"LINC00092"	98784037	"-"	-5629
"51.chr9.99481902"	"chr9"	99481903	99482470	2.21142959041558e-06	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"q22.33"	FALSE	"LOC441455"	99488103	"+"	-5632
"49.chr9.99639589"	"chr9"	99639590	99640054	5.19952989196264e-08	TRUE	7.05592452443793e-09	5	0.0526315789473684	83.7494855020111	10.0914607522922	3955.58818369652	"q22.33"	FALSE	"ZNF782"	99637856	"-"	-1733
"66.chr9.100610696"	"chr9"	100610697	100611517	6.47142211496392e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q22.33"	FALSE	"FOXE1"	100615537	"+"	-4019
"115.chr9.104499849"	"chr9"	104499850	104501076	1.63853199613198e-05	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q31.1"	TRUE	"GRIN3A"	104500862	"-"	0
"155.chr9.120175253"	"chr9"	120175254	120177496	0.000381006743556869	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q33.1"	FALSE	"ASTN2"	120177317	"-"	0
"104.chr9.122131086"	"chr9"	122131087	122132214	7.26667139538562e-07	TRUE	5.84298090101592e-05	11	0.666666666666667	15.4133870635268	3.20003387695271	105.761788911298	"q33.1"	FALSE	"BRINP1"	122131739	"-"	0
"19.chr9.126101777"	"chr9"	126101778	126102038	1.98568361740614e-06	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"q33.3"	FALSE	"CRB2"	126118448	"+"	-16409
"496.chr9.126773246"	"chr9"	126773247	126780953	7.21601595622745e-11	TRUE	1.01462553396473e-07	17	0.333333333333333	45.142317557877	7.5210222998364	517.290801589086	"q33.3"	FALSE	"LHX2"	126773889	"+"	0
"36.chr9.127212624"	"chr9"	127212625	127213064	1.23437967838731e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q33.3"	FALSE	"GPR144"	127213423	"+"	-358
"214.chr9.129386112"	"chr9"	129386113	129389231	2.18820695414927e-07	TRUE	7.05592452443793e-09	5	0.0526315789473684	83.7494855020111	10.0914607522922	3955.58818369652	"q33.3"	FALSE	"LMX1B"	129376722	"+"	9390
"241.chr9.135455164"	"chr9"	135455165	135458586	1.70141512872959e-07	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q34.13"	FALSE	"BARHL1"	135457993	"+"	0
"96.chr9.135461934"	"chr9"	135461935	135462909	0.000628708932093576	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q34.13"	FALSE	"BARHL1"	135457993	"+"	3941
