chr	start	end	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	CpGi	DM.island?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir	norm.700.reads.min	norm.700.reads.25q	norm.700.reads.med	norm.700.reads.75q	norm.700.reads.max
chr1	14140301	14140400	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	p36.21	FALSE	NA	NA	PRDM2	14026735	+	113565	NA	NA	NA	0	3	4	9	34
chr1	14140401	14140500	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	p36.21	FALSE	NA	NA	PRDM2	14026735	+	113665	NA	NA	NA	0	3	5	10	34
chr1	15499301	15499400	2.89318840128956e-06	0.04	0.52	0.0407732776089688	0.00397643911320036	0.21432681969668	p36.21	FALSE	NA	NA	TMEM51	15479028	+	20272	NA	NA	NA	3	10	16	21	133
chr1	15499401	15499500	6.57984172079662e-07	0.04	0.56	0.0348963647650836	0.00340323094932906	0.183084388595662	p36.21	FALSE	NA	NA	TMEM51	15479028	+	20372	NA	NA	NA	3	13	20	26	142
chr1	15499501	15499600	3.08261248851073e-06	0.06	0.56	0.0530058145968162	0.00829754597345018	0.232653588433716	p36.21	FALSE	NA	NA	TMEM51	15479028	+	20472	NA	NA	NA	3	14	24	34	184
chr1	15499601	15499700	1.14329488024263e-05	0.08	0.56	0.0717274832155102	0.014292028684904	0.283449378125499	p36.21	FALSE	NA	NA	TMEM51	15479028	+	20572	NA	NA	NA	3	11	23	33	169
chr1	16553801	16553900	6.75356144770919e-06	0.88	0.36	12.4358485892239	3.50880866731912	50.8519437053418	p36.13	FALSE	NA	NA	RSG1	16563659	-	9758	NA	NA	NA	0	8	13	26	74
chr1	16553901	16554000	1.14329488024263e-05	0.92	0.44	13.9416574396655	3.52796681584972	69.9690731138995	p36.13	FALSE	NA	NA	RSG1	16563659	-	9658	NA	NA	NA	0	9	14	26	92
chr1	16554001	16554100	2.89318840128955e-06	0.96	0.48	24.5258673975239	4.66577165384725	251.481280495501	p36.13	FALSE	NA	NA	RSG1	16563659	-	9558	NA	NA	NA	0	8	15	29	97
chr1	16554101	16554200	1.18340053181291e-05	0.96	0.52	20.9990979403506	3.97259814389233	215.73842300607	p36.13	FALSE	NA	NA	RSG1	16563659	-	9458	NA	NA	NA	0	8	14	31	105
chr1	16554201	16554300	1.18340053181291e-05	0.96	0.52	20.9990979403506	3.97259814389233	215.73842300607	p36.13	FALSE	NA	NA	RSG1	16563659	-	9358	NA	NA	NA	1	10	14	31	103
chr1	16554301	16554400	2.89318840128955e-06	0.96	0.48	24.5258673975239	4.66577165384725	251.481280495501	p36.13	FALSE	NA	NA	RSG1	16563659	-	9258	NA	NA	NA	2	9	14	31	132
chr1	16554401	16554500	1.18340053181291e-05	0.96	0.52	20.9990979403506	3.97259814389233	215.73842300607	p36.13	FALSE	NA	NA	RSG1	16563659	-	9158	NA	NA	NA	2	10	13	28	175
chr1	16554501	16554600	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	p36.13	FALSE	NA	NA	RSG1	16563659	-	9058	NA	NA	NA	2	12	18	31	172
chr1	16554601	16554700	1.25790733945325e-05	0.94	0.48	16.1368076761931	3.66992405980829	102.533996535426	p36.13	FALSE	NA	NA	RSG1	16563659	-	8958	NA	NA	NA	2	14	18	43	165
chr1	16846701	16846800	2.31480795249379e-05	0.68	0.16	10.7543834674984	2.97499111212343	50.4021671873708	p36.13	FALSE	NA	NA	CROCCP3	16819196	-	-27504	NA	NA	NA	0	6	15	18	74
chr1	16846901	16847000	3.93731032948067e-06	0.84	0.28	12.8759754487303	3.7430727811681	50.5727791784212	p36.13	FALSE	NA	NA	CROCCP3	16819196	-	-27704	NA	NA	NA	1	12	18	25	92
chr1	16847001	16847100	3.93731032948067e-06	0.84	0.28	12.8759754487303	3.7430727811681	50.5727791784212	p36.13	FALSE	NA	NA	CROCCP3	16819196	-	-27804	NA	NA	NA	3	12	19	26	92
chr1	16847101	16847200	3.93731032948067e-06	0.84	0.28	12.8759754487303	3.7430727811681	50.5727791784212	p36.13	FALSE	NA	NA	CROCCP3	16819196	-	-27904	NA	NA	NA	3	12	21	26	80
chr1	16847201	16847300	3.11356997389627e-07	0.88	0.28	17.7915700049748	4.85604433767811	77.0414925548546	p36.13	FALSE	NA	NA	CROCCP3	16819196	-	-28004	NA	NA	NA	2	11	17	22	61
chr1	16847301	16847400	9.47934690455702e-08	0.84	0.2	19.7838494632582	5.34339600421104	89.3011862062516	p36.13	FALSE	CpG: 42.chr1.16847280	TRUE	CROCCP3	16819196	-	-28104	NA	NA	NA	3	11	16	22	45
chr1	17746501	17746600	1.02578418278059e-06	0.76	0.16	15.8507075088682	4.26001821277757	76.3672161040939	p36.13	FALSE	NA	NA	RCC2	17766250	-	19649	NA	NA	NA	1	11	18	36	70
chr1	18957401	18957500	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	0	PAX7	18957500	+	0	1	2	8	21
chr1	18957501	18957600	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	0	PAX7	18957500	+	0	1	2	8	21
chr1	18957601	18957700	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	100	PAX7	18957500	+	0	1	3	8	22
chr1	18958301	18958400	1.67981566953498e-05	0.7	0.16	11.7854605112592	3.24123902294753	55.4763232236405	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	800	PAX7	18957500	+	0	2	6	7	27
chr1	18958401	18958500	1.67981566953498e-05	0.7	0.16	11.7854605112592	3.24123902294753	55.4763232236405	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	900	PAX7	18957500	+	0	2	4	7	23
chr1	18958501	18958600	4.15878649169358e-06	0.64	0.08	19.6041841959399	4.09548191999493	190.419823358238	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	1000	PAX7	18957500	+	0	1	3	5	91
chr1	18959101	18959200	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	1600	PAX7	18957500	+	0	2	4	8	102
chr1	18959201	18959300	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	1700	PAX7	18957500	+	0	2	5	9	37
chr1	18959301	18959400	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	1800	PAX7	18957500	+	0	2	5	10	34
chr1	18959401	18959500	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	1900	PAX7	18957500	+	0	1	5	9	46
chr1	18959501	18959600	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	2000	PAX7	18957500	+	0	1	5	9	48
chr1	18959601	18959700	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	2100	PAX7	18957500	+	0	1	4	8	46
chr1	18959701	18959800	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	p36.13	FALSE	CpG: 205.chr1.18956895	TRUE	PAX7	18957500	+	2200	PAX7	18957500	+	0	1	3	6	34
chr1	18959801	18959900	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p36.13	FALSE	NA	NA	PAX7	18957500	+	2300	PAX7	18957500	+	0	1	2	5	35
chr1	18971501	18971600	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.13	FALSE	NA	NA	PAX7	18957500	+	14000	NA	NA	NA	0	1	6	9	29
chr1	18971601	18971700	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.13	FALSE	NA	NA	PAX7	18957500	+	14100	NA	NA	NA	0	1	6	9	29
chr1	18971701	18971800	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.13	FALSE	NA	NA	PAX7	18957500	+	14200	NA	NA	NA	0	1	6	9	28
chr1	20669601	20669700	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p36.12	FALSE	CpG: 46.chr1.20669566	TRUE	VWA5B1	20617412	+	52188	NA	NA	NA	0	1	2	5	16
chr1	20669701	20669800	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p36.12	FALSE	CpG: 46.chr1.20669566	TRUE	VWA5B1	20617412	+	52288	NA	NA	NA	0	1	3	6	16
chr1	20669801	20669900	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p36.12	FALSE	CpG: 46.chr1.20669566	TRUE	VWA5B1	20617412	+	52388	NA	NA	NA	0	1	2	6	15
chr1	20669901	20670000	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p36.12	FALSE	CpG: 46.chr1.20669566	TRUE	VWA5B1	20617412	+	52488	NA	NA	NA	0	0	2	6	15
chr1	20670001	20670100	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	p36.12	FALSE	NA	NA	VWA5B1	20617412	+	52588	NA	NA	NA	0	0	3	8	19
chr1	20692901	20693000	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	62286	NA	NA	NA	0	1	3	9	19
chr1	20693001	20693100	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	62186	NA	NA	NA	0	1	5	10	20
chr1	20693101	20693200	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	62086	NA	NA	NA	0	1	4	8	23
chr1	20693201	20693300	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	61986	NA	NA	NA	0	1	4	8	23
chr1	20693301	20693400	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	61886	NA	NA	NA	0	1	3	8	21
chr1	20693401	20693500	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	p36.12	FALSE	CpG: 110.chr1.20692582	TRUE	LINC01141	20755287	-	61786	NA	NA	NA	0	1	3	8	21
chr1	20879201	20879300	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.12	FALSE	CpG: 188.chr1.20878894	TRUE	FAM43B	20878932	+	268	FAM43B	20878932	+	0	0	1	3	10
chr1	20879301	20879400	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.12	FALSE	CpG: 188.chr1.20878894	TRUE	FAM43B	20878932	+	368	FAM43B	20878932	+	0	0	1	4	9
chr1	20879401	20879500	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p36.12	FALSE	CpG: 188.chr1.20878894	TRUE	FAM43B	20878932	+	468	FAM43B	20878932	+	0	0	1	4	15
chr1	22140501	22140600	1.40098421596468e-05	0.6	0.08	16.6117424513639	3.48564500371666	160.903579676254	p36.12	FALSE	NA	NA	LDLRAD2	22138758	+	1742	LDLRAD2	22138758	+	0	5	8	12	81
chr1	22140601	22140700	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p36.12	FALSE	NA	NA	LDLRAD2	22138758	+	1842	LDLRAD2	22138758	+	1	5	8	12	81
chr1	22140701	22140800	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p36.12	FALSE	NA	NA	LDLRAD2	22138758	+	1942	LDLRAD2	22138758	+	0	6	8	10	68
chr1	22140801	22140900	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p36.12	FALSE	NA	NA	LDLRAD2	22138758	+	2042	LDLRAD2	22138758	+	1	4	7	9	68
chr1	22140901	22141000	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	p36.12	FALSE	CpG: 49.chr1.22140891	TRUE	LDLRAD2	22138758	+	2142	LDLRAD2	22138758	+	2	4	8	11	69
chr1	22141001	22141100	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	p36.12	FALSE	CpG: 49.chr1.22140891	TRUE	LDLRAD2	22138758	+	2242	LDLRAD2	22138758	+	2	5	8	13	55
chr1	22141101	22141200	2.00270503402807e-06	0.74	0.16	14.2944295152894	3.87695301825481	68.1015494171809	p36.12	FALSE	CpG: 49.chr1.22140891	TRUE	LDLRAD2	22138758	+	2342	LDLRAD2	22138758	+	0	4	7	12	59
chr1	23495401	23495500	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8800	NA	NA	NA	0	3	5	11	42
chr1	23495501	23495600	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8700	NA	NA	NA	1	4	6	13	44
chr1	23495601	23495700	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8600	NA	NA	NA	1	4	7	13	44
chr1	23495701	23495800	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8500	NA	NA	NA	1	4	7	13	44
chr1	23495801	23495900	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8400	NA	NA	NA	0	4	7	13	43
chr1	23495901	23496000	5.52932925565979e-08	0.68	0.04	48.3680365036895	6.74092100967879	2130.26603797867	p36.12	FALSE	NA	NA	LUZP1	23504301	-	8300	NA	NA	NA	0	3	6	12	24
chr1	27686801	27686900	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	p36.11	FALSE	NA	NA	MAP3K6	27693337	-	6436	MAP3K6	27693337	-	0	2	4	7	27
chr1	27686901	27687000	3.29980582110885e-07	0.78	0.16	17.6753813259709	4.70035813964314	86.0097013117329	p36.11	FALSE	NA	NA	MAP3K6	27693337	-	6336	MAP3K6	27693337	-	0	3	7	10	27
chr1	31230101	31230200	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	482	LAPTM5	31230683	-	0	1	3	8	27
chr1	31230201	31230300	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	382	LAPTM5	31230683	-	0	2	7	12	67
chr1	31230301	31230400	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	282	LAPTM5	31230683	-	0	2	7	13	67
chr1	31230401	31230500	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	182	LAPTM5	31230683	-	0	2	7	12	67
chr1	31230501	31230600	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	82	LAPTM5	31230683	-	0	2	6	11	67
chr1	31230601	31230700	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	p35.2	FALSE	NA	NA	LAPTM5	31230683	-	0	LAPTM5	31230683	-	0	2	5	12	65
chr1	31896401	31896500	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p35.2	FALSE	NA	NA	SERINC2	31882412	+	13988	NA	NA	NA	0	4	6	14	22
chr1	32237401	32237500	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p35.2	FALSE	NA	NA	BAI2	32229648	-	-7752	NA	NA	NA	0	1	3	4	15
chr1	32237501	32237600	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p35.2	FALSE	NA	NA	BAI2	32229648	-	-7852	NA	NA	NA	0	0	3	5	15
chr1	32237601	32237700	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	p35.2	FALSE	NA	NA	BAI2	32229648	-	-7952	NA	NA	NA	0	1	4	5	13
chr1	32237701	32237800	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	p35.2	FALSE	NA	NA	BAI2	32229648	-	-8052	NA	NA	NA	0	1	2	5	13
chr1	32237801	32237900	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	p35.2	FALSE	NA	NA	BAI2	32229648	-	-8152	NA	NA	NA	0	1	2	5	13
chr1	32237901	32238000	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	p35.2	FALSE	CpG: 75.chr1.32237827	TRUE	BAI2	32229648	-	-8252	NA	NA	NA	0	1	2	4	11
chr1	32238001	32238100	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	p35.2	FALSE	CpG: 75.chr1.32237827	TRUE	BAI2	32229648	-	-8352	NA	NA	NA	0	1	2	4	11
chr1	32238101	32238200	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	p35.2	FALSE	CpG: 75.chr1.32237827	TRUE	BAI2	32229648	-	-8452	NA	NA	NA	0	0	1	2	10
chr1	32238201	32238300	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p35.2	FALSE	CpG: 75.chr1.32237827	TRUE	BAI2	32229648	-	-8552	NA	NA	NA	0	0	2	3	10
chr1	34642101	34642200	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p34.3	FALSE	NA	NA	C1orf94	34632624	+	9476	NA	NA	NA	0	1	5	7	11
chr1	34642201	34642300	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p34.3	FALSE	NA	NA	C1orf94	34632624	+	9576	NA	NA	NA	0	1	5	8	13
chr1	34642301	34642400	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p34.3	FALSE	NA	NA	C1orf94	34632624	+	9676	NA	NA	NA	0	1	5	9	12
chr1	34642401	34642500	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p34.3	FALSE	CpG: 62.chr1.34642382	TRUE	C1orf94	34632624	+	9776	NA	NA	NA	0	2	5	9	18
chr1	34642501	34642600	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	p34.3	FALSE	CpG: 62.chr1.34642382	TRUE	C1orf94	34632624	+	9876	NA	NA	NA	0	2	5	8	20
chr1	35586201	35586300	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	p34.3	FALSE	NA	NA	ZMYM1	35544972	+	41228	NA	NA	NA	0	2	5	8	15
chr1	35586301	35586400	5.52932925565979e-08	0.68	0.04	48.3680365036895	6.74092100967879	2130.26603797867	p34.3	FALSE	NA	NA	ZMYM1	35544972	+	41328	NA	NA	NA	0	3	5	10	17
chr1	35586401	35586500	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	p34.3	FALSE	CpG: 25.chr1.35586331	TRUE	ZMYM1	35544972	+	41428	NA	NA	NA	0	5	8	14	49
chr1	35586501	35586600	7.69877787304246e-06	0.82	0.28	11.2140690002413	3.33387512025694	42.7942869806741	p34.3	FALSE	NA	NA	ZMYM1	35544972	+	41528	NA	NA	NA	1	6	16	24	86
chr1	35586601	35586700	3.93731032948067e-06	0.84	0.28	12.8759754487303	3.7430727811681	50.5727791784212	p34.3	FALSE	NA	NA	ZMYM1	35544972	+	41628	NA	NA	NA	1	6	16	24	86
chr1	36042601	36042700	2.39947359022164e-05	0.72	0.2	9.91178904328119	2.90030764640167	40.7410758589164	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	3629	TFAP2E	36038971	+	0	5	7	14	36
chr1	36042701	36042800	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	3729	TFAP2E	36038971	+	0	2	4	6	18
chr1	36042801	36042900	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	3829	TFAP2E	36038971	+	0	0	2	3	12
chr1	36042901	36043000	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	3929	TFAP2E	36038971	+	0	0	1	3	9
chr1	36043001	36043100	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	4029	TFAP2E	36038971	+	0	0	1	2	10
chr1	36043101	36043200	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	4129	TFAP2E	36038971	+	0	0	1	2	8
chr1	36043201	36043300	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	4229	TFAP2E	36038971	+	0	0	1	2	9
chr1	36043301	36043400	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	p34.3	FALSE	CpG: 89.chr1.36042432	TRUE	TFAP2E	36038971	+	4329	TFAP2E	36038971	+	0	0	0	2	9
chr1	36043401	36043500	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	p34.3	FALSE	NA	NA	TFAP2E	36038971	+	4429	TFAP2E	36038971	+	0	0	0	2	10
chr1	36786101	36786200	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p34.3	FALSE	NA	NA	EVA1B	36789755	-	3554	EVA1B	36789755	-	1	3	7	10	17
chr1	36786201	36786300	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p34.3	FALSE	NA	NA	EVA1B	36789755	-	3454	EVA1B	36789755	-	1	3	7	10	17
chr1	36786301	36786400	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p34.3	FALSE	NA	NA	EVA1B	36789755	-	3354	EVA1B	36789755	-	1	3	7	10	17
chr1	36786401	36786500	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	p34.3	FALSE	NA	NA	EVA1B	36789755	-	3254	EVA1B	36789755	-	1	3	7	10	17
chr1	36786501	36786600	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p34.3	FALSE	CpG: 219.chr1.36786500	TRUE	EVA1B	36789755	-	3154	EVA1B	36789755	-	0	3	7	10	17
chr1	36786601	36786700	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p34.3	FALSE	CpG: 219.chr1.36786500	TRUE	EVA1B	36789755	-	3054	EVA1B	36789755	-	0	3	4	8	15
chr1	36786701	36786800	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p34.3	FALSE	CpG: 219.chr1.36786500	TRUE	EVA1B	36789755	-	2954	EVA1B	36789755	-	0	1	2	6	15
chr1	37498601	37498700	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	1143	GRIK3	37499844	-	0	0	1	4	16
chr1	37498701	37498800	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	1043	GRIK3	37499844	-	0	0	3	4	19
chr1	37498801	37498900	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	943	GRIK3	37499844	-	0	0	4	5	20
chr1	37498901	37499000	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	843	GRIK3	37499844	-	0	1	2	7	23
chr1	37499001	37499100	1.33659856743224e-06	0.66	0.08	21.3541162734393	4.4471797896861	207.785415657971	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	743	GRIK3	37499844	-	0	2	4	8	35
chr1	37499101	37499200	5.07522224072572e-06	0.68	0.12	14.9531454887331	3.72047042157211	89.2975454173363	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	643	GRIK3	37499844	-	0	2	4	7	36
chr1	37499201	37499300	5.07522224072572e-06	0.68	0.12	14.9531454887331	3.72047042157211	89.2975454173363	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	543	GRIK3	37499844	-	0	2	4	7	32
chr1	37499301	37499400	5.07522224072572e-06	0.68	0.12	14.9531454887331	3.72047042157211	89.2975454173363	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	443	GRIK3	37499844	-	0	2	3	8	33
chr1	37499401	37499500	8.08969110048619e-06	0.66	0.12	13.6934206930972	3.42141499113365	81.5061385602054	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	343	GRIK3	37499844	-	0	2	3	8	19
chr1	37499501	37499600	5.51150164269151e-06	0.62	0.08	18.0320267577341	3.77678278814949	174.883795504235	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	243	GRIK3	37499844	-	0	2	3	6	19
chr1	37499601	37499700	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	p34.3	FALSE	CpG: 232.chr1.37498377	TRUE	GRIK3	37499844	-	143	GRIK3	37499844	-	0	1	2	5	17
chr1	38200701	38200800	1.40098421596468e-05	0.6	0.08	16.6117424513639	3.48564500371666	160.903579676254	p34.3	FALSE	NA	NA	EPHA10	38230824	-	30023	NA	NA	NA	0	3	8	15	37
chr1	38200801	38200900	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p34.3	FALSE	NA	NA	EPHA10	38230824	-	29923	NA	NA	NA	0	3	10	16	38
chr1	38200901	38201000	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p34.3	FALSE	NA	NA	EPHA10	38230824	-	29823	NA	NA	NA	0	3	8	15	38
chr1	38201001	38201100	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p34.3	FALSE	CpG: 22.chr1.38200919	TRUE	EPHA10	38230824	-	29723	NA	NA	NA	0	3	8	14	38
chr1	38201101	38201200	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	p34.3	FALSE	CpG: 22.chr1.38200919	TRUE	EPHA10	38230824	-	29623	NA	NA	NA	0	3	9	14	38
